Stock_Number,Deletion,Chromosome,Background,Block,Raw_Phenotype,Numeric_Phenotype,Deletion_Set
24361,Df(2R)BSC337,2R,ORE,1,G,4,BSC
24361,Df(2R)BSC337,2R,ORE,1,G,4,BSC
24361,Df(2R)BSC337,2R,ORE,1,G,4,BSC
24361,Df(2R)BSC337,2R,ORE,3,G,4,BSC
24361,Df(2R)BSC337,2R,ORE,3,G,4,BSC
24361,Df(2R)BSC337,2R,ORE,3,G,4,BSC
24361,Df(2R)BSC337,2R,ORE,3,G,4,BSC
24361,Df(2R)BSC337,2R,ORE,3,G,4,BSC
24361,Df(2R)BSC337,2R,ORE,3,G,4,BSC
23680,Df(2L)BSC295,2R,ORE,3,D,7,BSC
23680,Df(2L)BSC295,2R,ORE,3,D,7,BSC
23680,Df(2L)BSC295,2R,ORE,3,E,6,BSC
23680,Df(2L)BSC295,2R,ORE,3,E,6,BSC
23680,Df(2L)BSC295,2R,ORE,3,G,4,BSC
23680,Df(2L)BSC295,2R,ORE,3,G,4,BSC
23680,Df(2L)BSC295,2R,ORE,3,G,4,BSC
23680,Df(2L)BSC295,2R,ORE,3,G,4,BSC
23680,Df(2L)BSC295,2R,ORE,4,E,6,BSC
23680,Df(2L)BSC295,2R,ORE,4,F,5,BSC
23680,Df(2L)BSC295,2R,ORE,4,G,4,BSC
23680,Df(2L)BSC295,2R,ORE,4,G,4,BSC
23680,Df(2L)BSC295,2R,ORE,4,G,4,BSC
27354,Df(2R)BSC782,2R,ORE,1,G,4,BSC
27354,Df(2R)BSC782,2R,ORE,1,G,4,BSC
27354,Df(2R)BSC782,2R,ORE,1,G,4,BSC
27354,Df(2R)BSC782,2R,ORE,1,G,4,BSC
27354,Df(2R)BSC782,2R,ORE,1,H,3,BSC
27354,Df(2R)BSC782,2R,ORE,1,H,3,BSC
27354,Df(2R)BSC782,2R,ORE,1,H,3,BSC
27354,Df(2R)BSC782,2R,ORE,1,I,2,BSC
27354,Df(2R)BSC782,2R,ORE,4,G,4,BSC
27354,Df(2R)BSC782,2R,ORE,4,G,4,BSC
27354,Df(2R)BSC782,2R,ORE,4,G,4,BSC
27354,Df(2R)BSC782,2R,ORE,4,H,3,BSC
25691,Df(3R)BSC616,3R,ORE,1,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,1,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,1,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,1,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,1,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,1,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,1,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,1,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,4,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,4,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,4,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,4,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,4,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,4,G,4,BSC
25691,Df(3R)BSC616,3R,ORE,4,G,4,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,D,7,BSC
6326,CONTROL,,SAM,1,E,6,BSC
6326,CONTROL,,SAM,1,E,6,BSC
6326,CONTROL,,SAM,1,E,6,BSC
6326,CONTROL,,SAM,1,E,6,BSC
6326,CONTROL,,SAM,1,E,6,BSC
6326,CONTROL,,SAM,1,E,6,BSC
6326,CONTROL,,SAM,2,D,7,BSC
6326,CONTROL,,SAM,2,D,7,BSC
6326,CONTROL,,SAM,2,D,7,BSC
6326,CONTROL,,SAM,2,D,7,BSC
6326,CONTROL,,SAM,2,D,7,BSC
6326,CONTROL,,SAM,2,D,7,BSC
6326,CONTROL,,SAM,2,D,7,BSC
6326,CONTROL,,SAM,2,D,7,BSC
6326,CONTROL,,SAM,2,E,6,BSC
6326,CONTROL,,SAM,2,E,6,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,D,7,BSC
6326,CONTROL,,SAM,3,E,6,BSC
6326,CONTROL,,SAM,3,E,6,BSC
6326,CONTROL,,SAM,3,E,6,BSC
6326,CONTROL,,SAM,4,D,7,BSC
6326,CONTROL,,SAM,4,D,7,BSC
6326,CONTROL,,SAM,4,D,7,BSC
6326,CONTROL,,SAM,4,D,7,BSC
6326,CONTROL,,SAM,4,D,7,BSC
6326,CONTROL,,SAM,4,D,7,BSC
6326,CONTROL,,SAM,4,E,6,BSC
6326,CONTROL,,SAM,4,E,6,BSC
6326,CONTROL,,SAM,4,E,6,BSC
8469,Df(2L)BSC50,2L,SAM,1,D,7,BSC
8469,Df(2L)BSC50,2L,SAM,1,E,6,BSC
8469,Df(2L)BSC50,2L,SAM,1,E,6,BSC
8469,Df(2L)BSC50,2L,SAM,1,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,1,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,1,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,1,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,1,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,1,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,1,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,1,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,2,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,2,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,2,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,2,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,2,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,2,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,2,F,5,BSC
8469,Df(2L)BSC50,2L,SAM,2,F,5,BSC
9507,Df(2L)BSC148,2L,SAM,1,D,7,BSC
9507,Df(2L)BSC148,2L,SAM,1,D,7,BSC
9507,Df(2L)BSC148,2L,SAM,1,D,7,BSC
9507,Df(2L)BSC148,2L,SAM,1,E,6,BSC
9507,Df(2L)BSC148,2L,SAM,1,E,6,BSC
9507,Df(2L)BSC148,2L,SAM,1,E,6,BSC
9507,Df(2L)BSC148,2L,SAM,1,E,6,BSC
9507,Df(2L)BSC148,2L,SAM,1,F,5,BSC
9507,Df(2L)BSC148,2L,SAM,1,F,5,BSC
9507,Df(2L)BSC148,2L,SAM,1,F,5,BSC
9716,Df(2L)BSC241,2L,SAM,1,D,7,BSC
9716,Df(2L)BSC241,2L,SAM,1,D,7,BSC
9716,Df(2L)BSC241,2L,SAM,1,D,7,BSC
9716,Df(2L)BSC241,2L,SAM,1,D,7,BSC
9716,Df(2L)BSC241,2L,SAM,1,D,7,BSC
9718,Df(2L)BSC244,2L,SAM,1,D,7,BSC
9718,Df(2L)BSC244,2L,SAM,1,D,7,BSC
9718,Df(2L)BSC244,2L,SAM,1,D,7,BSC
9718,Df(2L)BSC244,2L,SAM,1,D,7,BSC
9718,Df(2L)BSC244,2L,SAM,1,D,7,BSC
9718,Df(2L)BSC244,2L,SAM,1,D,7,BSC
9718,Df(2L)BSC244,2L,SAM,1,D,7,BSC
9718,Df(2L)BSC244,2L,SAM,1,D,7,BSC
23678,Df(2L)BSC293,2L,SAM,1,D,7,BSC
23678,Df(2L)BSC293,2L,SAM,1,D,7,BSC
23678,Df(2L)BSC293,2L,SAM,1,E,6,BSC
23678,Df(2L)BSC293,2L,SAM,1,E,6,BSC
23678,Df(2L)BSC293,2L,SAM,1,F,5,BSC
23678,Df(2L)BSC293,2L,SAM,1,F,5,BSC
23680,Df(2L)BSC295,2L,SAM,1,C,8,BSC
27383,Df(2L)BSC812,2L,SAM,1,D,7,BSC
27383,Df(2L)BSC812,2L,SAM,1,D,7,BSC
27383,Df(2L)BSC812,2L,SAM,1,D,7,BSC
27383,Df(2L)BSC812,2L,SAM,1,D,7,BSC
27383,Df(2L)BSC812,2L,SAM,1,D,7,BSC
27383,Df(2L)BSC812,2L,SAM,1,E,6,BSC
27383,Df(2L)BSC812,2L,SAM,1,E,6,BSC
27383,Df(2L)BSC812,2L,SAM,1,E,6,BSC
27383,Df(2L)BSC812,2L,SAM,1,E,6,BSC
27383,Df(2L)BSC812,2L,SAM,1,G,4,BSC
6455,Df(2R)BSC11,2R,SAM,1,E,6,BSC
6455,Df(2R)BSC11,2R,SAM,1,E,6,BSC
6455,Df(2R)BSC11,2R,SAM,1,E,6,BSC
6455,Df(2R)BSC11,2R,SAM,1,E,6,BSC
6455,Df(2R)BSC11,2R,SAM,1,F,5,BSC
6455,Df(2R)BSC11,2R,SAM,1,F,5,BSC
6455,Df(2R)BSC11,2R,SAM,1,F,5,BSC
6455,Df(2R)BSC11,2R,SAM,1,G,4,BSC
6455,Df(2R)BSC11,2R,SAM,1,G,4,BSC
6455,Df(2R)BSC11,2R,SAM,1,G,4,BSC
6455,Df(2R)BSC11,2R,SAM,3,F,5,BSC
6455,Df(2R)BSC11,2R,SAM,3,F,5,BSC
6455,Df(2R)BSC11,2R,SAM,3,F,5,BSC
6455,Df(2R)BSC11,2R,SAM,3,G,4,BSC
6455,Df(2R)BSC11,2R,SAM,3,G,4,BSC
6455,Df(2R)BSC11,2R,SAM,3,G,4,BSC
7146,Df(2R)BSC40,2R,SAM,1,E,6,BSC
7146,Df(2R)BSC40,2R,SAM,1,E,6,BSC
7146,Df(2R)BSC40,2R,SAM,1,E,6,BSC
7146,Df(2R)BSC40,2R,SAM,1,E,6,BSC
7146,Df(2R)BSC40,2R,SAM,1,F,5,BSC
7146,Df(2R)BSC40,2R,SAM,1,G,4,BSC
9539,Df(2R)BSC152,2R,SAM,1,D,7,BSC
9539,Df(2R)BSC152,2R,SAM,1,D,7,BSC
9539,Df(2R)BSC152,2R,SAM,1,E,6,BSC
23666,Df(2R)BSC281,2R,SAM,1,D,7,BSC
23666,Df(2R)BSC281,2R,SAM,1,E,6,BSC
23666,Df(2R)BSC281,2R,SAM,1,E,6,BSC
23682,Df(2R)BSC298,2R,SAM,1,D,7,BSC
23682,Df(2R)BSC298,2R,SAM,1,D,7,BSC
23682,Df(2R)BSC298,2R,SAM,1,D,7,BSC
23682,Df(2R)BSC298,2R,SAM,1,D,7,BSC
23682,Df(2R)BSC298,2R,SAM,1,D,7,BSC
23682,Df(2R)BSC298,2R,SAM,1,D,7,BSC
23682,Df(2R)BSC298,2R,SAM,1,D,7,BSC
23682,Df(2R)BSC298,2R,SAM,1,E,6,BSC
23682,Df(2R)BSC298,2R,SAM,1,E,6,BSC
23686,Df(2R)BSC303,2R,SAM,1,D,7,BSC
23686,Df(2R)BSC303,2R,SAM,1,D,7,BSC
23686,Df(2R)BSC303,2R,SAM,1,D,7,BSC
23686,Df(2R)BSC303,2R,SAM,1,D,7,BSC
23686,Df(2R)BSC303,2R,SAM,1,D,7,BSC
23686,Df(2R)BSC303,2R,SAM,1,D,7,BSC
23686,Df(2R)BSC303,2R,SAM,1,D,7,BSC
23686,Df(2R)BSC303,2R,SAM,1,D,7,BSC
23686,Df(2R)BSC303,2R,SAM,1,E,6,BSC
23686,Df(2R)BSC303,2R,SAM,1,E,6,BSC
23686,Df(2R)BSC303,2R,SAM,1,E,6,BSC
23686,Df(2R)BSC303,2R,SAM,1,E,6,BSC
23686,Df(2R)BSC303,2R,SAM,1,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,1,D,7,BSC
23689,Df(2R)BSC306,2R,SAM,1,D,7,BSC
23689,Df(2R)BSC306,2R,SAM,1,D,7,BSC
23689,Df(2R)BSC306,2R,SAM,1,D,7,BSC
23689,Df(2R)BSC306,2R,SAM,1,D,7,BSC
23689,Df(2R)BSC306,2R,SAM,1,E,6,BSC
23689,Df(2R)BSC306,2R,SAM,1,E,6,BSC
23689,Df(2R)BSC306,2R,SAM,1,E,6,BSC
23689,Df(2R)BSC306,2R,SAM,1,E,6,BSC
23689,Df(2R)BSC306,2R,SAM,1,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,1,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,1,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,1,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,1,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,1,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,1,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,3,D,7,BSC
23689,Df(2R)BSC306,2R,SAM,3,E,6,BSC
23689,Df(2R)BSC306,2R,SAM,3,E,6,BSC
23689,Df(2R)BSC306,2R,SAM,3,E,6,BSC
23689,Df(2R)BSC306,2R,SAM,3,E,6,BSC
23689,Df(2R)BSC306,2R,SAM,3,E,6,BSC
23689,Df(2R)BSC306,2R,SAM,3,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,3,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,3,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,3,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,3,F,5,BSC
23689,Df(2R)BSC306,2R,SAM,3,F,5,BSC
23690,Df(2R)BSC307,2R,SAM,1,D,7,BSC
23690,Df(2R)BSC307,2R,SAM,1,D,7,BSC
23690,Df(2R)BSC307,2R,SAM,1,D,7,BSC
23690,Df(2R)BSC307,2R,SAM,1,E,6,BSC
23690,Df(2R)BSC307,2R,SAM,1,E,6,BSC
23690,Df(2R)BSC307,2R,SAM,1,E,6,BSC
23690,Df(2R)BSC307,2R,SAM,1,E,6,BSC
23690,Df(2R)BSC307,2R,SAM,1,E,6,BSC
23690,Df(2R)BSC307,2R,SAM,1,F,5,BSC
23690,Df(2R)BSC307,2R,SAM,1,F,5,BSC
23690,Df(2R)BSC307,2R,SAM,1,F,5,BSC
23690,Df(2R)BSC307,2R,SAM,1,F,5,BSC
23690,Df(2R)BSC307,2R,SAM,1,F,5,BSC
23690,Df(2R)BSC307,2R,SAM,1,F,5,BSC
23690,Df(2R)BSC307,2R,SAM,4,D,7,BSC
23690,Df(2R)BSC307,2R,SAM,4,D,7,BSC
23690,Df(2R)BSC307,2R,SAM,4,E,6,BSC
23690,Df(2R)BSC307,2R,SAM,4,E,6,BSC
23690,Df(2R)BSC307,2R,SAM,4,F,5,BSC
23690,Df(2R)BSC307,2R,SAM,4,F,5,BSC
23690,Df(2R)BSC307,2R,SAM,4,F,5,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,D,7,BSC
25431,Df(2R)BSC598,2R,SAM,1,E,6,BSC
25431,Df(2R)BSC598,2R,SAM,1,E,6,BSC
25741,Df(2R)BSC651,2R,SAM,1,D,7,BSC
25741,Df(2R)BSC651,2R,SAM,1,D,7,BSC
25741,Df(2R)BSC651,2R,SAM,1,E,6,BSC
25741,Df(2R)BSC651,2R,SAM,1,F,5,BSC
25741,Df(2R)BSC651,2R,SAM,1,F,5,BSC
25741,Df(2R)BSC651,2R,SAM,1,G,4,BSC
25741,Df(2R)BSC651,2R,SAM,4,E,6,BSC
25741,Df(2R)BSC651,2R,SAM,4,F,5,BSC
25741,Df(2R)BSC651,2R,SAM,4,F,5,BSC
25741,Df(2R)BSC651,2R,SAM,4,G,4,BSC
25741,Df(2R)BSC651,2R,SAM,4,G,4,BSC
25742,Df(2R)BSC652,2R,SAM,1,D,7,BSC
25742,Df(2R)BSC652,2R,SAM,1,D,7,BSC
25742,Df(2R)BSC652,2R,SAM,1,D,7,BSC
25742,Df(2R)BSC652,2R,SAM,1,D,7,BSC
25742,Df(2R)BSC652,2R,SAM,1,D,7,BSC
25742,Df(2R)BSC652,2R,SAM,1,D,7,BSC
25742,Df(2R)BSC652,2R,SAM,1,D,7,BSC
25742,Df(2R)BSC652,2R,SAM,1,D,7,BSC
25742,Df(2R)BSC652,2R,SAM,1,E,6,BSC
25742,Df(2R)BSC652,2R,SAM,1,E,6,BSC
23149,Df(3L)BSC249,3L,SAM,1,D,7,BSC
23149,Df(3L)BSC249,3L,SAM,1,D,7,BSC
23149,Df(3L)BSC249,3L,SAM,1,D,7,BSC
23149,Df(3L)BSC249,3L,SAM,1,D,7,BSC
23149,Df(3L)BSC249,3L,SAM,1,D,7,BSC
23149,Df(3L)BSC249,3L,SAM,1,D,7,BSC
23149,Df(3L)BSC249,3L,SAM,1,D,7,BSC
23149,Df(3L)BSC249,3L,SAM,1,E,6,BSC
23149,Df(3L)BSC249,3L,SAM,1,E,6,BSC
23149,Df(3L)BSC249,3L,SAM,1,E,6,BSC
23149,Df(3L)BSC249,3L,SAM,1,E,6,BSC
23149,Df(3L)BSC249,3L,SAM,1,E,6,BSC
24915,Df(3L)BSC411,3L,SAM,1,C,8,BSC
24915,Df(3L)BSC411,3L,SAM,1,C,8,BSC
24915,Df(3L)BSC411,3L,SAM,1,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,1,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,1,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,1,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,1,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,1,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,1,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,4,C,8,BSC
24915,Df(3L)BSC411,3L,SAM,4,C,8,BSC
24915,Df(3L)BSC411,3L,SAM,4,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,4,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,4,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,4,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,4,D,7,BSC
24915,Df(3L)BSC411,3L,SAM,4,D,7,BSC
24923,Df(3L)BSC419,3L,SAM,1,E,6,BSC
24923,Df(3L)BSC419,3L,SAM,1,F,5,BSC
24923,Df(3L)BSC419,3L,SAM,1,F,5,BSC
24923,Df(3L)BSC419,3L,SAM,1,F,5,BSC
24923,Df(3L)BSC419,3L,SAM,2,E,6,BSC
24923,Df(3L)BSC419,3L,SAM,2,F,5,BSC
24923,Df(3L)BSC419,3L,SAM,2,F,5,BSC
24923,Df(3L)BSC419,3L,SAM,2,G,4,BSC
24923,Df(3L)BSC419,3L,SAM,3,F,5,BSC
24923,Df(3L)BSC419,3L,SAM,3,F,5,BSC
24923,Df(3L)BSC419,3L,SAM,3,F,5,BSC
24923,Df(3L)BSC419,3L,SAM,3,G,4,BSC
25116,Df(3L)BSC553,3L,SAM,1,C,8,BSC
25116,Df(3L)BSC553,3L,SAM,1,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,1,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,4,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,4,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,4,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,4,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,4,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,4,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,4,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,4,D,7,BSC
25116,Df(3L)BSC553,3L,SAM,4,D,7,BSC
26525,Df(3L)BSC673,3L,SAM,2,F,5,BSC
26525,Df(3L)BSC673,3L,SAM,2,F,5,BSC
26525,Df(3L)BSC673,3L,SAM,2,F,5,BSC
26525,Df(3L)BSC673,3L,SAM,2,G,4,BSC
26525,Df(3L)BSC673,3L,SAM,2,G,4,BSC
26525,Df(3L)BSC673,3L,SAM,2,G,4,BSC
26525,Df(3L)BSC673,3L,SAM,2,G,4,BSC
26525,Df(3L)BSC673,3L,SAM,4,F,5,BSC
26525,Df(3L)BSC673,3L,SAM,4,F,5,BSC
26525,Df(3L)BSC673,3L,SAM,4,F,5,BSC
26525,Df(3L)BSC673,3L,SAM,4,F,5,BSC
26525,Df(3L)BSC673,3L,SAM,4,G,4,BSC
26525,Df(3L)BSC673,3L,SAM,4,G,4,BSC
26525,Df(3L)BSC673,3L,SAM,4,G,4,BSC
27346,Df(3L)BSC774,3L,SAM,4,G,4,BSC
27346,Df(3L)BSC774,3L,SAM,4,H,3,BSC
27346,Df(3L)BSC774,3L,SAM,4,I,2,BSC
27346,Df(3L)BSC774,3L,SAM,4,J,1,BSC
27346,Df(3L)BSC774,3L,SAM,4,J,1,BSC
27369,Df(3L)BSC797,3L,SAM,1,F,5,BSC
27369,Df(3L)BSC797,3L,SAM,1,F,5,BSC
27369,Df(3L)BSC797,3L,SAM,1,G,4,BSC
27369,Df(3L)BSC797,3L,SAM,1,G,4,BSC
27369,Df(3L)BSC797,3L,SAM,1,G,4,BSC
27369,Df(3L)BSC797,3L,SAM,1,G,4,BSC
27369,Df(3L)BSC797,3L,SAM,1,G,4,BSC
27369,Df(3L)BSC797,3L,SAM,3,F,5,BSC
27369,Df(3L)BSC797,3L,SAM,3,F,5,BSC
27369,Df(3L)BSC797,3L,SAM,3,F,5,BSC
27369,Df(3L)BSC797,3L,SAM,3,G,4,BSC
27369,Df(3L)BSC797,3L,SAM,3,G,4,BSC
27369,Df(3L)BSC797,3L,SAM,3,G,4,BSC
27369,Df(3L)BSC797,3L,SAM,3,G,4,BSC
27369,Df(3L)BSC797,3L,SAM,3,G,4,BSC
27587,Df(3L)BSC575,3L,SAM,4,F,5,BSC
27587,Df(3L)BSC575,3L,SAM,4,F,5,BSC
27587,Df(3L)BSC575,3L,SAM,4,F,5,BSC
27587,Df(3L)BSC575,3L,SAM,4,G,4,BSC
9500,Df(3R)BSC140,3R,SAM,1,D,7,BSC
9500,Df(3R)BSC140,3R,SAM,1,D,7,BSC
9500,Df(3R)BSC140,3R,SAM,1,F,5,BSC
9500,Df(3R)BSC140,3R,SAM,1,G,4,BSC
9500,Df(3R)BSC140,3R,SAM,1,G,4,BSC
9500,Df(3R)BSC140,3R,SAM,1,G,4,BSC
9500,Df(3R)BSC140,3R,SAM,1,G,4,BSC
9500,Df(3R)BSC140,3R,SAM,3,E,6,BSC
9500,Df(3R)BSC140,3R,SAM,3,F,5,BSC
9500,Df(3R)BSC140,3R,SAM,3,F,5,BSC
9500,Df(3R)BSC140,3R,SAM,3,F,5,BSC
9500,Df(3R)BSC140,3R,SAM,3,F,5,BSC
9500,Df(3R)BSC140,3R,SAM,3,F,5,BSC
9500,Df(3R)BSC140,3R,SAM,3,G,4,BSC
9500,Df(3R)BSC140,3R,SAM,3,G,4,BSC
9500,Df(3R)BSC140,3R,SAM,3,G,4,BSC
9500,Df(3R)BSC140,3R,SAM,3,G,4,BSC
9501,Df(3R)BSC141,3R,SAM,1,D,7,BSC
9501,Df(3R)BSC141,3R,SAM,1,D,7,BSC
9501,Df(3R)BSC141,3R,SAM,1,D,7,BSC
9501,Df(3R)BSC141,3R,SAM,1,D,7,BSC
9501,Df(3R)BSC141,3R,SAM,1,D,7,BSC
9501,Df(3R)BSC141,3R,SAM,1,D,7,BSC
9501,Df(3R)BSC141,3R,SAM,1,D,7,BSC
9501,Df(3R)BSC141,3R,SAM,1,E,6,BSC
24964,Df(3R)BSC460,3R,SAM,1,D,7,BSC
24964,Df(3R)BSC460,3R,SAM,1,D,7,BSC
24964,Df(3R)BSC460,3R,SAM,1,D,7,BSC
24964,Df(3R)BSC460,3R,SAM,1,D,7,BSC
24964,Df(3R)BSC460,3R,SAM,1,D,7,BSC
24964,Df(3R)BSC460,3R,SAM,1,D,7,BSC
24964,Df(3R)BSC460,3R,SAM,1,D,7,BSC
24964,Df(3R)BSC460,3R,SAM,1,D,7,BSC
24964,Df(3R)BSC460,3R,SAM,1,D,7,BSC
24964,Df(3R)BSC460,3R,SAM,1,E,6,BSC
24964,Df(3R)BSC460,3R,SAM,1,E,6,BSC
24964,Df(3R)BSC460,3R,SAM,1,F,5,BSC
24964,Df(3R)BSC460,3R,SAM,1,F,5,BSC
24968,Df(3R)BSC464,3R,SAM,1,E,6,BSC
24968,Df(3R)BSC464,3R,SAM,1,F,5,BSC
24968,Df(3R)BSC464,3R,SAM,1,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,1,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,1,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,1,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,1,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,1,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,3,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,3,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,3,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,3,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,3,G,4,BSC
24968,Df(3R)BSC464,3R,SAM,3,G,4,BSC
24972,Df(3R)BSC468,3R,SAM,1,D,7,BSC
24972,Df(3R)BSC468,3R,SAM,1,E,6,BSC
24972,Df(3R)BSC468,3R,SAM,1,F,5,BSC
24972,Df(3R)BSC468,3R,SAM,1,F,5,BSC
25002,Df(3R)BSC498,3R,SAM,1,D,7,BSC
25002,Df(3R)BSC498,3R,SAM,1,D,7,BSC
25002,Df(3R)BSC498,3R,SAM,1,D,7,BSC
25002,Df(3R)BSC498,3R,SAM,1,D,7,BSC
25002,Df(3R)BSC498,3R,SAM,1,D,7,BSC
25002,Df(3R)BSC498,3R,SAM,1,D,7,BSC
25002,Df(3R)BSC498,3R,SAM,1,D,7,BSC
25389,Df(3R)BSC566,3R,SAM,1,D,7,BSC
25389,Df(3R)BSC566,3R,SAM,1,D,7,BSC
25389,Df(3R)BSC566,3R,SAM,1,D,7,BSC
25389,Df(3R)BSC566,3R,SAM,1,E,6,BSC
25389,Df(3R)BSC566,3R,SAM,1,F,5,BSC
25389,Df(3R)BSC566,3R,SAM,1,F,5,BSC
25389,Df(3R)BSC566,3R,SAM,1,F,5,BSC
25389,Df(3R)BSC566,3R,SAM,1,F,5,BSC
25389,Df(3R)BSC566,3R,SAM,1,F,5,BSC
25389,Df(3R)BSC566,3R,SAM,1,G,4,BSC
25389,Df(3R)BSC566,3R,SAM,4,D,7,BSC
25389,Df(3R)BSC566,3R,SAM,4,D,7,BSC
